the_geom,codigo,dgenerica,despecific,dabreviada,tipocalle,direccion,numero,codpostal,localidad,provincia,telefono,fax,latitud,longitud,cartodb_id,created_at,updated_at,nived,cp,regimen
0101000020E61000009198A0866F61D0BF05DD5ED218954340,46034508,ESCOLA PRIVADA DE MÚSICA,MESTRE CHORNET,ESCOLA PRIVADA DE MÚSICA MESTRE CHORNET,CL,DEL RIU,7,46400,CULLERA,València,961723451,961722011,39.16482,-0.255947,3239,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46400,false
0101000020E6100000BABC395CAB3DD5BFF3599E0777BB4340,46021101,ESCOLA PRIVADA DE MÚSICA,DEL PUERTO,ESCOLA PRIVADA DE MÚSICA DEL PUERTO,CL,ROSARIO,31,46011,VALENCIA,València,963672333,,39.46457,-0.331889,437,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46011,false
0101000020E61000005E85949F54FBD7BF5F984C158CBA4340,46021381,CENTRE DOCENT PRIVAT ESTRANGER,BRITISH SCHOOL OF VALENCIA,CENTRE ESTRANGER BRITISH SCHOOL OF VALENCIA,AV,PERIS Y VALERO,55-59,46006,VALENCIA,València,963742930,963349610,39.4574,-0.374715,2592,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46006,false
0101000020E6100000406CE9D1544FE7BF29B3412619314340,3015099,INSTITUTO DE EDUCACIÓN SECUNDARIA,LAS NORIAS,IES LAS NORIAS,AV,MIGUEL CANDELA ALBEROLA,S/N,3670,MONFORTE DEL CID,Alacant,966908125,966908126,38.38358,-0.728434,1116,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03670,true
0101000020E6100000135CACA8C1B4ECBFB1A206D330084340,3018911,ESCUELA PRIVADA DE MÚSICA,DE LA UNIÓN MUSICAL,ESCUELA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL,CL,ACEQUIA,1,3380,BIGASTRO,Alacant,,,38.06399,-0.897065,3358,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03380,false
0101000020E61000006325E659492B8E3F9A779CA2235D4340,3016365,CENTRE DOCENT PRIVAT ESTRANGER,THE LADY ELIZABETH SCHOOL,CENTRE ESTRANGER THE LADY ELIZABETH SCHOOL,CR,JALÓN-BENISSA,S/N,3729,LLÍBER,Alacant,965731960,965732577,38.72765,0.014731,1108,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03729,false
0101000020E6100000B859BC581822E1BF60CD0182397E4340,46018692,INSTITUT D'EDUCACIÓ SECUNDÀRIA,DOCTOR LLUÍS SIMARRO LACABRA,IES DOCTOR LLUÍS SIMARRO LACABRA,AV,DE LES CORTS VALENCIANES,S/N,46800,XÀTIVA,València,962249080,962249081,38.98613,-0.535412,1543,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46800,true
0101000020E61000004D8578245E9E9EBF67F2CD3637FE4340,12003523,INSTITUT D'EDUCACIÓ SECUNDÀRIA,VICENT SOS BAYNAT,IES VICENT SOS BAYNAT,CL,MONCÓFAR,3,12003,CASTELLÓ DE LA PLANA,Castelló,964739270,964739271,39.98606,-0.029901,2796,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,12003,true
0101000020E61000000DA14ACD1E68DDBFEE5F596952EE4340,12006603,C. DOCEN. PÚB. DE FORMACIÓN BÁSICA DE PER. ADULTAS,MUNICIPAL DE CASTELLNOVO,CENTRO FPA MUNICIPAL DE CASTELLNOVO,CL,SECANO,S/N,12413,CASTELLNOVO,Castelló,964137305,,39.86189,-0.45948,2640,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,12413,true
0101000020E6100000577BD80B056CA7BF12F241CF664D4340,3002573,INSTITUT D'EDUCACIÓ SECUNDÀRIA,BELLAGUARDA,IES BELLAGUARDA,CL,GALOTXA,1,3590,ALTEA,Alacant,966816070,966816071,38.6047,-0.045746,1600,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03590,true
0101000020E6100000DD787764AC36DCBFA69BC420B05E4340,3014307,ESCOLA PRIVADA DE MÚSICA,UNIÓN MUSICAL CONTESTANA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL CONTESTANA,CL,LITERATO AZORÍN,5,3820,COCENTAINA,Alacant,965590419,,38.73975,-0.440837,786,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03820,false
0101000020E6100000CF15A58460D5E7BF825660C8EA0A4340,3005835,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,JUAN CARLOS I,CEIP JUAN CARLOS I,CL,CONCEPCIÓN MINGOT,S/N,3179,FORMENTERA DEL SEGURA,Alacant,965290195,965290196,38.08529,-0.744797,870,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03179,true
0101000020E6100000A1D79FC4E74EE8BFF5DBD781730E4340,3004053,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,JOSÉ MARÍA PATERNINA,CEIP JOSE MARIA PATERNINA,CL,VALENCIA,12,3159,DAYA NUEVA,Alacant,966926720,966926721,38.1129,-0.759632,1801,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03159,true
0101000020E61000005B0C1EA67DF3E6BF982F2FC03EFA4240,3013923,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,ROMUALDO BALLESTER,CEIP ROMUALDO BALLESTER,UR,LOS ALTOS,S/N,3185,TORREVIEJA,Alacant,965290155,965290156,37.95504,-0.717223,2092,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03185,true
0101000020E6100000B3295778978BE4BFAB2688BA0F1C4340,3004491,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,LA BAIA,CEIP LA BAIA,CL,DE L'ESCOLA,8,3292,ELX BAYAS (LAS),Alacant,966915410,966915411,38.21923,-0.64204,1026,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03292,true
0101000020E61000002135ED629AE9E1BF107A36AB3EA34340,46001060,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SAN JAIME APÓSTOL,CEIP SAN JAIME APÓSTOL,CL,NUEVA,23,46197,ALFARP,València,962980110,962980111,39.27535,-0.559766,196,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46197,true
0101000020E61000002861A6ED5F59D8BF2E1C08C902BE4340,46012392,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,DOCTOR OLÓRIZ,CEIP DOCTOR OLÓRIZ,CL,DOCTOR OLÓRIZ,28,46009,VALENCIA,València,962565240,962565241,39.48446,-0.380455,414,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46009,true
0101000020E61000009D84D21742CECBBF54C6BFCFB8844340,46004632,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,JOANOT MARTORELL,CEIP JOANOT MARTORELL,CL,LLUÍS VIVES,3,46770,XERACO,València,962826690,962826691,39.03689,-0.217232,1146,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46770,true
0101000020E61000000118CFA0A17FD9BF4FCC7A3194BB4340,46026913,ESCOLA PRIVADA DE MÚSICA,CLAR I NET,ESCOLA PRIVADA DE MÚSICA CLAR I NET,CL,JUAN JOSÉ GÓMEZ,2,46018,VALENCIA,València,,,39.46546,-0.398415,2254,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46018,false
0101000020E61000006B4084B872F6CCBF5A2A6F4738D54340,46031052,ESCOLA PRIVADA DE MÚSICA,UNIÓN MUSICAL PORTEÑA,ESCOLA PRIVADA DE MÚSICA UNIÓN MUSICAL PORTEÑA,CL,PERIODISTA AZZATI,24,46520,SAGUNT PUERTO SAGUNTO (EL),València,,,39.66578,-0.226271,2397,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46520,false
0101000020E610000077B471C45A7CD8BF641EF98381BB4340,46010127,CENTRE PRIVAT E. PRIMÀRIA I SECUNDÀRIA,SANTO TOMÁS DE VILLANUEVA,CENTRE PRIVAT SANTO TOMÁS DE VILLANUEVA,CL,ALBACETE,5,46007,VALENCIA,València,963411999,963807933,39.46489,-0.38259,1741,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,BD,46007,false
0101000020E6100000F8C3CF7F0FDEE5BF350708E6E8214340,3016626,CENTRE D'EDUCACIÓ ESPECIAL,TAMARIT,CEE PÚB. TAMARIT,CL,MANGRANER,S/N,3203,ELX,Alacant,966913120,966913121,38.26492,-0.683357,2300,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,C,03203,true
0101000020E61000007FA31D37FC6EC4BFAF997CB3CDED4340,12005601,INSTITUT D'EDUCACIÓ SECUNDÀRIA,GILABERT DE CENTELLES,IES GILABERT DE CENTELLES,CL,SAN VICENTE,78,12520,NULES,Castelló,964739295,964739296,39.85784,-0.159637,2219,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,12520,true
0101000020E61000006552431B800DCA3FF2EF332E1C1C4440,12005532,INSTITUT D'EDUCACIÓ SECUNDÀRIA,,IES DE TORREBLANCA,AV,GRAVADOR FABREGAT,S/N,12596,TORREBLANCA,Castelló,964336095,964336096,40.21961,0.203537,2444,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,12596,true
0101000020E610000056B77A4E7ADFCEBF62D68BA19C404340,3008915,INSTITUT D'EDUCACIÓ SECUNDÀRIA,MARCOS ZARAGOZA,IES MARCOS ZARAGOZA,CL,FERROCARRIL,22,3570,VILA JOIOSA (LA),Alacant,966870140,966870141,38.50478,-0.241195,706,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03570,true
0101000020E610000006BB61DBA2CCEBBF10CCD1E3F70E4340,3013133,INSTITUTO DE EDUCACIÓN SECUNDARIA,SANTIAGO GRISOLIA,IES SANTIAGO GRISOLIA,CM,LO GUTIERREZ,S/N,3360,CALLOSA DE SEGURA,Alacant,966756136,966756136,38.11694,-0.86873,2755,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03360,true
0101000020E61000002A560DC2DCEED4BF52448655BCC54340,46000456,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,TOMÁS ALBERT,CEIP TOMÁS ALBERT,CM,DE VALENCIA,30,46550,ALBUIXECH,València,961205545,961205546,39.54481,-0.327079,1289,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,46550,true
0101000020E61000001D0588821953DCBFC0046EDDCD634340,3006621,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,EL BRACAL,CEIP EL BRACAL,CR,DE CELA,9,3830,MURO DE ALCOY,Alacant,966527535,966527536,38.77972,-0.442572,251,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03830,true
0101000020E6100000BA2EFCE07CEAD1BF18096D3997024440,12005830,ESCOLA PRIVADA DE MÚSICA,,ESCOLA PRIVADA DE MÚSICA,AV,ONDA,18,12210,RIBESALBES,Castelló,964610120,,40.02024,-0.279937,2061,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12210,false
0101000020E61000006092CA147310D2BF3D2CD49AE6D94340,46024679,ESCOLA PRIVADA DE MÚSICA,COLEGIO ADVENTISTA,ESCOLA PRIVADA DE MÚSICA DEL COLEGIO ADVENTISTA,CR,DE PETRÉS,S/N,46500,SAGUNT,València,962655757,962650166,39.70235,-0.282254,3142,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46500,false
0101000020E610000087C3D2C08F6ADDBF75CDE49B6DBA4340,46022041,ESCOLA PRIVADA DE MÚSICA,CENTRE EDUCACIÓ MUSICAL I ARTÍSTIC,ESCOLA PRIVADA DE MÚSICA C. ED. MUSICAL I ARTÍSTIC,CL,DE LA MÚSICA,12,46970,ALAQUÀS,València,961515250,961525250,39.45647,-0.459629,2210,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46970,false
0101000020E61000003CBB7CEBC37AF4BF4165FCFB8CCF4340,46020753,ESCUELA PRIVADA DE MÚSICA,CUEVAS DE UTIEL,ESCUELA PRIVADA DE MÚSICA CUEVAS DE UTIEL,CL,NUESTRA SEÑORA DE LORETO,4,46300,UTIEL CUEVAS (LAS),València,962310056,,39.62149,-1.279972,489,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46300,false
0101000020E6100000108AADA06989DABFFC1873D7122E4340,3015351,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,EL FARO,CEIP EL FARO,CL,SARGO,4,3540,ALACANT,Alacant,965937390,965937391,38.35995,-0.414637,2024,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03540,true
0101000020E61000005051F52B9D0FE0BF1B0DE02D902C4340,3010399,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SANTO DOMINGO,CEIP SANTO DOMINGO,PZ,TOMÁS VALCÁRCEL DEZA,S/N,3006,ALACANT,Alacant,965937300,965937301,38.34815,-0.501906,759,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03006,true
0101000020E6100000ADF6B0170AD8E5BF34BF9A0304234340,3011872,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MIGUEL DE CERVANTES,CEIP MIGUEL DE CERVANTES,AV,DEL FERROCARRIL,50,3202,ELX,Alacant,965457165,966612009,38.27356,-0.682622,1171,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03202,true
0101000020E6100000CBF78C446804E0BFF2B56796042C4340,3010181,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,JOSÉ CARLOS AGUILERA,CEIP JOSÉ CARLOS AGUILERA,CL,MÉDICO PEDRO HERRERO,S/N,3006,ALACANT,Alacant,965936280,965936281,38.34389,-0.500538,449,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03006,true
0101000020E6100000C4B304190195E6BFDC68006F81204340,3013637,ESCOLA INFANTIL DE PRIMER CICLE,MARÍA ORTS,EI 1er CICLE MARÍA ORTS,AV,DE LABRADORES,S/N,3204,ELX,Alacant,966912035,966912036,38.25395,-0.705689,55,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,A,03204,true
0101000020E610000006B98B3045B9E8BF686FF085C9304340,3006694,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,ALFONSO X EL SABIO,CEIP ALFONSO X EL SABIO,CL,ALFONSO X EL SABIO,19,3660,NOVELDA,Alacant,966908180,966908181,38.38115,-0.772616,914,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03660,true
0101000020E61000006E6AA0F99C3BE6BF5890662C9A224340,3005151,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CANDALIX,CEIP CANDALIX,CL,VIRGEN DE LA CABEZA,3,3202,ELX,Alacant,966913125,966913126,38.27033,-0.694777,1129,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03202,true
0101000020E610000087342A70B20DE1BFF4893C49BA264340,3019500,CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA,FEMPA,CENTRE PRIVAT FP FEMPA,CL,BENIJÓFAR (POL. IND. AGUA AMARGA),4-6,3008,ALACANT,Alacant,965150300,,38.30256,-0.532922,3229,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,F,03008,false
0101000020E61000004660AC6F60F2E0BFC1CAA145B6334340,3008423,INSTITUT D'EDUCACIÓ SECUNDÀRIA,SAN VICENTE,IES SAN VICENTE,PR,C. LILLO JUAN,S/N,3690,SANT VICENT DEL RASPEIG,Alacant,965936505,965936506,38.404,-0.529587,1408,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03690,true
0101000020E6100000276728EE7893D8BF431CEBE2369A4340,46022841,INSTITUT D'EDUCACIÓ SECUNDÀRIA,SUCRO,IES SUCRO,CL,JOSÉ MIGUEL PERALES BALAGUER,S/N,46687,ALBALAT DE LA RIBERA,València,962457840,962457841,39.2048,-0.384001,1100,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46687,true
0101000020E6100000247D5A457F68DABF26AAB706B6AE4340,46007943,INSTITUT D'EDUCACIÓ SECUNDÀRIA,MANUEL SANCHIS GUARNER,IES MANUEL SANCHIS GUARNER,CL,CID CAMPEADOR,2,46460,SILLA,València,961206160,961206161,39.36493,-0.412628,2452,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46460,true
0101000020E610000008DD257156C4E1BFEA5BE67459184340,3017618,ESCOLA PRIVADA DE MÚSICA,LA CONSTANCIA,ESCOLA PRIVADA DE MÚSICA LA CONSTANCIA,PZ,DE LA CONSTITUCIÓN,3-3,3130,SANTA POLA,Alacant,966692132,,38.19023,-0.555217,3086,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03130,false
0101000020E61000008194D8B5BDDDD8BF726DA818E7BB4340,46019477,CENTRE PÚBLIC DE FORMACIÓ DE PERSONES ADULTES,SERRANO MORALES,CENTRE PÚBLIC FPA SERRANO MORALES,CL,ALBERIQUE,18,46008,VALENCIA,València,961206915,961206916,39.46799,-0.388534,109,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,G,46008,true
0101000020E6100000060951BEA085D6BF658D7A8846C34340,46020716,CONSERVATORI PROFESSIONAL DE MÚSICA,MUNICIPAL,CONSERVATORI PROFESSIONAL DE MÚSICA MUNICIPAL,CL,MANYANS,1,46133,MELIANA,València,961480563,961480563,39.52559,-0.351906,1021,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,H,46133,true
0101000020E61000001E54E23AC615C13F9CA73AE466584340,3008551,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,CAP D'OR,CEIP CAP D'OR,CR,DE MORAIRA A TEULADA (APT. 4),15,3724,TEULADA,Alacant,965739030,965739031,38.69064,0.133477,296,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03724,true
0101000020E610000015C8EC2C7A27E7BF33A7CB62620B4340,3016511,ESCUELA PRIVADA DE MÚSICA,UNIÓN MUSICAL SANTA CECILIA,ESCOLA PRIVADA DE MÚSICA DE LA UNIÓN MUSICAL SANTA CECILIA,PZ,DE LA IGLESIA,3,3170,ROJALES,Alacant,609627194,,38.08894,-0.723569,2293,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03170,false
0101000020E6100000AAD55757056AE6BF802BD9B111004340,3015890,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,LAS CULTURAS,CEIP LAS CULTURAS,CL,DEL OTOÑO (URB. TORRETA III),S/N,3184,TORREVIEJA,Alacant,965290165,965290166,38.00054,-0.700442,2938,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03184,true
0101000020E6100000D8800871E5ECC13FCB9C2E8B895D4340,3003309,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SANTA MARÍA MAGDALENA,CEIP SANTA MARÍA MAGDALENA,AV,ALICANTE,40,3726,POBLE NOU DE BENITATXELL (EL),Alacant,965739020,965739021,38.73076,0.140042,458,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03726,true
0101000020E610000039D6C56D3480DFBF86A2409FC82F4340,3001623,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,NUESTRA SEÑORA DE LA PAZ,CEIP NUESTRA SEÑORA DE LA PAZ,CL,ABOGADO PÉREZ MIRETE,S/N,3011,ALACANT,Alacant,965936320,965936321,38.37331,-0.4922,1606,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03011,true
0101000020E61000007F880D164ED2DBBFACCABE2B82634340,3012293,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,MONTCABRER,CEIP MONTCABRER,CM,DE L'HORT,4,3830,MURO DE ALCOY,Alacant,966527580,966527581,38.77741,-0.434711,1800,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03830,true
0101000020E61000003EB48F15FC36E6BF183E22A644224340,3004612,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,FERRÁNDEZ CRUZ,CEIP FERRÁNDEZ CRUZ,CL,ALPUJARRA,S/N,3202,ELX,Alacant,966915430,966915431,38.26772,-0.694212,1131,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03202,true
0101000020E6100000A4C519C39CA0F0BF7923F3C81F344340,3007790,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,SANTA CATALINA,CEIP SANTA CATALINA,CL,SANCHIS GUARNER,S/N,3650,PINÓS (EL),Alacant,966957380,966957381,38.40722,-1.039212,694,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03650,true
0101000020E61000002BC0779B374EEFBFF12900C633084340,3007017,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,VIRGEN DE LOS DESAMPARADOS,CEIP VIRGEN DE LOS DESAMPARADOS,CL,EL MANSEGAL,S/N,3312,ORIHUELA DESAMPARADOS (LOS),Alacant,966904150,966904151,38.06408,-0.978298,1750,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03312,true
0101000020E6100000AF9811DE1E04E9BFFC523F6F2A3E4340,3007704,COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA,REYES CATÓLICOS,CEIP REYES CATÓLICOS,CL,VILLAFRANQUEZA,S/N,3610,PETRER,Alacant,966957370,966957371,38.48567,-0.781753,692,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,AB,03610,true
0101000020E610000015C9570229B1D7BF0B630B410EBA4340,46034818,CENTRE AUTORITZAT D'ENSENYAMENTS ESPORTIUS,MIFRA,CENTRE ENSENYAMENTS ESPORTIUS MIFRA,AV,DE LA PLATA,10,46013,VALENCIA,València,619915628,,39.45356,-0.370188,3300,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46013,false
0101000020E610000024ED461FF301A1BF271422E010FE4340,12005295,CENTRE AUTORITZAT ELEMENTAL DE DANSA,COOPERATIVA ENSEÑANZA VIVALDI,CENTRE ELEMENTAL DE DANSA COOPERATIVA ENSEÑANZA VIVALDI,CL,TRAVESSIA BELLVER,S/N,12003,CASTELLÓ DE LA PLANA,Castelló,964237297,964237297,39.98489,-0.033218,357,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12003,false
0101000020E61000009A25016A6AD9D6BF101E6D1CB1BA4340,46034478,CENTRE AUTORITZAT SUPERIOR DE MÚSICA,BERKLEE-VALENCIA,CENTRE SUPERIOR DE MÚSICA BERKLEE-VALENCIA,AV,AUTOPISTA DEL SALER,1,46013,VALENCIA,València,963332802,,39.45853,-0.35702,3282,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46013,false
0101000020E610000073D712F2414FE3BF3D7E6FD39FAD4340,46020649,ESCOLA PRIVADA DE MÚSICA,SOCIETAT INST. UNIÓ MUSICAL,ESCOLA PRIVADA DE MÚSICA SOCIETAT INST. UNIÓ MUSICAL,CL,DOS DE MAYO,6,46192,MONTSERRAT,València,962999136,962998058,39.35644,-0.603425,282,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,46192,false
0101000020E6100000DA8CD31055F8DABF7BA01518B22E4340,3015038,INSTITUT D'EDUCACIÓ SECUNDÀRIA,RADIO EXTERIOR,IES RADIO EXTERIOR,CL,DEPORTISTA JOSÉ BAÑÓN,S/N,3540,ALACANT,Alacant,965936590,965936591,38.36481,-0.421407,974,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03540,true
0101000020E6100000EA025E66D8A8E5BF2ECA6C9049224340,3013881,INSTITUT D'EDUCACIÓ SECUNDÀRIA,VICTORIA KENT,IES VICTORIA KENT,CL,JOAN FUSTER,4,3203,ELX,Alacant,966912275,966912276,38.26787,-0.676861,142,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,03203,true
0101000020E6100000912C6002B7EEDCBF6C43C5387F8F4340,46002659,CENTRE PRIVAT E. PRIMÀRIA I SECUNDÀRIA,SAN ANTONIO DE PADUA,CENTRE PRIVAT SAN ANTONIO DE PADUA,CL,SANTA ANA,2,46740,CARCAIXENT,València,962430250,962461186,39.12107,-0.45207,617,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,BD,46740,false
0101000020E610000083143C855CA9C1BF48A7AE7C96074440,12006111,ESCOLA PRIVADA DE MÚSICA,AMICS DE LA MÚSICA,ESCOLA PRIVADA DE MÚSICA AMICS DE LA MÚSICA,CL,CERVANTES,1,12130,SANT JOAN DE MORÓ,Castelló,,,40.05928,-0.137981,2823,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,12130,false
0101000020E6100000E7C2482F6AF7DABFB6D617096DC14340,46017493,INSTITUT D'EDUCACIÓ SECUNDÀRIA,VICENT ANDRÉS ESTELLÉS,IES VICENT ANDRÉS ESTELLÉS,CL,DEL PALLETER,5,46100,BURJASSOT,València,961206220,961206221,39.51114,-0.421351,2556,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46100,true
0101000020E6100000E675C4211B48DCBF8633BF9A03344340,3017503,CENTRE AUTORITZAT D'ENSENYANCES ARTÍSTIQUES PROFESSIONALS DE MÚSICA,SANT JOAN D'ALACANT,CENTRE ENS. PROFESSIONALS DE MÚSICA SANT JOAN D'ALACANT,AV,DE L'INSTITUT (APT. 40),6,3550,SANT JOAN D'ALACANT,Alacant,965657832,,38.40636,-0.441901,2978,2014-10-03 16:27:18.716891+00,2014-10-04 23:12:16.36237+00,H,03550,false
0101000020E610000059BDC3EDD0B0D9BF84640113B8B54340,46026160,INSTITUT D'EDUCACIÓ SECUNDÀRIA,MARÍA CARBONELL I SÁNCHEZ,IES MARÍA CARBONELL I SÁNCHEZ,CL,DE L'ESPORT,1,46910,BENETÚSSER,València,961206320,961206321,39.41968,-0.401417,644,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46910,true
0101000020E6100000C190D5AD9E13E2BF77DB85E63A894340,46023523,INSTITUT D'EDUCACIÓ SECUNDÀRIA,,IES DE CÀRCER,AV,PROFESOR MANUEL BROSETA PONS,S/N,46294,CÀRCER,València,962457850,962457851,39.07211,-0.564895,3045,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46294,true
0101000020E6100000917BBABA63B1D6BF5587DC0C37C44340,46023936,INSTITUT D'EDUCACIÓ SECUNDÀRIA,ESCULTOR EN FRANCESC BADIA,IES ESCULTOR EN FRANCESC BADIA,CM,DE LA CREU,S/N,46134,FOIOS,València,961206015,961206016,39.53293,-0.354577,1118,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,D,46134,true
0101000020E61000006744696FF085DFBF0F289B72852F4340,3015324,CENTRE D'EDUCACIÓ ESPECIAL,LO MORANT,CEE PÚB. LO MORANT,CL,PABLO NERUDA,7,3010,ALACANT,Alacant,965937020,965937021,38.37126,-0.49255,2019,2014-10-03 16:27:18.716891+00,2014-10-04 23:11:22.298364+00,C,03010,true
